device_id,date,stationary,walking,running,automotive,cycling,unknown
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-02,813,117,0,362,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-03,687,111,0,285,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-04,910,122,0,651,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-05,969,91,0,257,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-06,793,74,0,383,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-07,668,125,0,343,1,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-08,676,71,0,683,1,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-09,786,104,0,407,0,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-10,685,179,6,262,5,0
381fcfe1-d77b-4770-bc0e-90861799f23e,2023-01-11,726,151,1,433,0,0
39f277f4-a04c-4668-8a36-8addb0a0265f,2022-11-07,381,25,0,0,0,0
39f277f4-a04c-4668-8a36-8addb0a0265f,2022-11-08,1042,14,0,0,0,0
39f277f4-a04c-4668-8a36-8addb0a0265f,2022-11-09,1056,18,0,15,4,0
39f277f4-a04c-4668-8a36-8addb0a0265f,2022-11-10,1042,23,0,58,3,0
39f277f4-a04c-4668-8a36-8addb0a0265f,2022-11-11,726,5,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-08,579,69,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-09,699,163,4,102,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-10,852,85,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-11,710,89,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-12,969,127,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-13,813,38,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-14,881,135,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-15,693,69,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-16,758,128,0,142,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-17,810,123,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-18,711,147,8,46,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-19,864,199,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-20,604,177,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-21,526,157,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-22,611,147,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-23,577,96,2,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-24,722,219,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-25,497,165,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-26,619,172,2,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-27,624,176,4,96,13,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-28,645,0,0,0,86,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-29,769,0,0,0,40,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-30,676,63,0,60,15,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2022-12-31,591,31,1,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-01,1066,76,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-02,524,144,1,142,5,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-03,658,153,1,153,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-04,540,152,0,9,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-05,563,285,5,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-06,476,384,6,181,2,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-07,681,211,0,0,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-08,620,256,1,7,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-09,698,184,2,177,4,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-10,821,132,0,63,0,0
3a6fc809-973b-4325-9bbe-05c3cdc13ae3,2023-01-11,555,61,0,28,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-06,565,109,0,164,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-07,431,172,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-08,831,189,0,107,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-09,594,228,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-10,590,231,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-11,762,146,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-12,611,319,2,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-13,532,189,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-14,609,142,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-15,697,175,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-16,616,179,0,114,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-17,509,172,1,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-18,710,150,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-19,716,165,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-20,719,300,0,176,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-21,663,289,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-22,601,154,1,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-23,553,263,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-24,529,197,0,184,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-25,746,162,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-26,730,150,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-27,694,220,1,284,1,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-28,723,114,0,97,2,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-29,582,345,0,251,1,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-30,577,271,0,479,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2022-12-31,558,140,0,324,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-01,579,196,1,299,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-02,555,168,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-03,590,132,1,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-04,672,141,0,54,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-05,619,186,0,28,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-06,606,138,0,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-07,578,193,0,45,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-08,636,169,0,41,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-09,781,199,1,0,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-10,675,177,0,103,0,0
3da64949-1d4f-48cf-a951-ce3e9210795e,2023-01-11,583,98,0,0,0,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-04,643,83,0,102,0,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-05,945,160,0,256,0,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-06,1031,133,1,41,0,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-07,1101,112,0,133,0,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-08,1126,186,1,45,9,0
413a0a39-2641-4bbf-80a3-42dd0d5e97f1,2022-12-09,704,44,0,108,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-22,351,72,3,37,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-23,624,53,0,86,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-24,768,35,7,0,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-25,550,85,0,252,47,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-26,691,52,0,154,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-27,578,57,7,148,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-28,427,123,0,545,68,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-29,583,76,0,259,17,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-11-30,602,85,0,232,36,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-01,732,45,0,10,3,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-02,555,32,0,129,5,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-03,608,69,3,273,47,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-04,789,61,1,113,1,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-05,665,29,0,99,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-06,757,77,2,172,48,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-07,841,68,2,41,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-08,466,111,17,317,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-09,419,98,0,863,78,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-10,827,39,0,230,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-11,798,34,0,217,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-12,861,75,0,249,3,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-13,623,16,0,0,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-14,666,58,2,27,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-15,1129,63,9,113,13,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-16,669,93,0,218,39,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-17,1132,53,3,118,1,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-18,787,31,0,41,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-19,769,65,0,281,11,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-20,419,109,1,606,85,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-21,802,36,0,277,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-22,402,178,5,797,158,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-23,593,28,0,51,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-24,544,8,0,132,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-25,623,40,0,35,1,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-26,589,54,0,142,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-27,464,26,0,92,11,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-28,418,38,0,205,33,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-29,551,12,0,103,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-30,496,78,4,235,45,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2022-12-31,593,52,0,293,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-01,906,45,0,81,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-02,509,59,0,140,32,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-03,439,73,0,338,51,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-04,517,92,1,165,28,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-05,1315,90,0,119,8,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-06,531,34,0,303,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-07,565,37,0,4,1,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-08,537,26,0,35,0,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-09,701,56,0,115,1,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-10,535,48,0,222,57,0
41646f47-46d6-4ea7-90fd-0b6afaea3d64,2023-01-11,565,49,0,116,1,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-06,514,43,0,101,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-07,829,54,0,139,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-08,922,109,0,96,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-09,1055,65,0,125,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-10,748,50,0,88,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-11,861,72,0,35,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-12,1034,89,0,246,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-13,851,53,0,91,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-14,1099,126,0,363,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-15,899,75,0,176,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-16,1043,119,0,121,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-17,1060,169,0,352,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-18,1305,80,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-19,995,83,0,134,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-20,973,119,0,174,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-21,1059,140,0,351,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-22,1097,76,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-23,623,109,0,106,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-24,1111,89,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-25,967,100,0,140,1,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-26,1026,82,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-27,1483,88,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-28,1561,89,0,0,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-29,1424,242,0,74,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-30,1404,171,0,205,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2022-12-31,1098,92,0,103,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-01,1276,39,0,54,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-02,1299,180,0,187,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-03,994,79,0,165,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-04,968,65,0,177,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-05,1055,84,0,189,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-06,748,61,0,138,9,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-07,731,28,0,34,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-08,823,33,0,29,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-09,938,76,0,76,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-10,1003,125,0,138,0,0
42476945-afd2-4b05-9a0c-2b2f44246c43,2023-01-11,737,50,0,53,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-10,357,32,0,64,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-11,562,39,1,26,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-12,800,231,2,86,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-13,842,197,0,156,6,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-14,821,87,0,88,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-15,820,113,2,157,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-16,956,84,0,73,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-17,907,104,0,145,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-18,908,118,0,157,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-19,839,40,0,164,75,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-20,888,92,0,86,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-21,410,98,0,177,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-22,991,133,1,70,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-23,993,74,0,157,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-24,920,56,1,157,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-25,831,41,1,7,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-26,694,43,1,327,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-27,830,31,0,122,2,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-28,818,29,0,165,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-29,914,25,1,212,7,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-11-30,836,46,0,247,8,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-01,817,5,0,323,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-02,899,34,1,112,9,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-03,823,38,0,122,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-04,822,72,0,180,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-05,912,17,1,68,7,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-06,900,35,0,227,2,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-07,975,22,0,119,4,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-08,913,30,3,139,3,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-09,818,60,0,159,3,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-10,890,14,0,79,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-11,925,5,0,0,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-12,896,29,0,92,6,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-13,906,20,0,323,9,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-14,887,4,0,8,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-15,913,10,0,104,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-16,913,4,0,0,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-17,902,42,0,191,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-18,918,33,1,170,1,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-19,870,15,0,52,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-20,910,4,0,3,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-21,1221,52,0,375,10,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-22,780,35,0,96,0,0
46f68cbe-5f0d-4a69-8362-39389610ff63,2022-12-23,843,34,0,137,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-05,601,5,1,0,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-06,611,30,0,0,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-07,941,14,0,0,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-08,776,45,0,643,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-09,686,41,0,559,5,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-10,673,7,0,0,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-11,770,19,0,12,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-12,705,25,0,509,3,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-13,674,15,0,435,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-14,674,68,0,55,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-15,691,19,0,61,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-16,694,24,0,2,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-17,765,38,0,120,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-18,683,11,0,42,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-19,754,11,0,56,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-20,668,31,0,190,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-21,792,40,0,47,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-22,710,16,0,0,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-23,754,45,0,290,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-24,850,29,1,34,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-25,838,39,1,63,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-26,818,14,0,85,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-27,799,19,0,72,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-28,830,29,0,283,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-29,810,24,0,107,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-30,1268,70,0,92,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2022-12-31,763,32,0,21,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-01,704,20,0,21,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-02,576,20,0,618,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-03,1286,71,0,47,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-04,979,15,0,0,4,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-05,1403,28,0,0,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-06,1423,13,0,0,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-07,1145,17,0,0,0,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-08,1386,10,0,0,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-09,1703,23,0,3,2,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-10,915,44,0,0,1,0
4819ec9b-2139-48bc-9f03-5662d38e1e83,2023-01-11,835,55,0,508,1,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-09,556,35,0,0,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-10,721,57,1,80,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-11,1091,68,0,47,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-12,1161,118,0,5,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-13,1110,133,7,100,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-14,1196,50,0,120,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-15,1275,66,0,114,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-16,1282,54,0,110,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-17,1022,56,0,219,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-18,854,68,0,101,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-19,835,140,0,66,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-20,989,173,0,45,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-21,941,79,0,70,2,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-22,845,79,0,123,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-23,885,134,0,52,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-24,1242,133,0,0,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-25,1443,147,5,46,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-26,1350,134,6,0,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-27,1238,159,7,82,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-28,1046,61,0,90,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-29,1295,43,0,105,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-11-30,1161,64,1,102,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-01,1171,77,0,254,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-02,1271,70,0,105,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-03,1098,160,1,122,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-04,1316,140,5,46,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-05,1311,62,0,47,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-06,1184,65,0,77,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-07,1285,56,0,36,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-08,1197,85,8,309,1,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-09,1253,58,0,136,1,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-10,1384,105,1,0,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-11,1249,122,0,55,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-12,1338,33,0,3,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-13,1255,39,0,0,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-14,1179,82,0,414,0,0
4a23c5dc-9a50-4d46-a12d-dd94ee98270f,2022-12-15,1098,36,0,18,0,0
